move_id,version_group_id,language_id,flavor_text
33,8,9,A physical attack in which the user charges and slams into the foe with its whole body.
33,9,9,A physical attack in which the user charges and slams into the foe with its whole body.
33,10,9,A physical attack in which the user charges and slams into the foe with its whole body.
33,11,9,A physical attack in which the user charges and slams into the target with its whole body.
33,14,9,A physical attack in which the user charges and slams into the target with its whole body.
33,15,9,A physical attack in which the user charges and slams into the target with its whole body.
33,16,9,A physical attack in which the user charges and slams into the target with its whole body.
33,17,9,A physical attack in which the user charges and slams into the target with its whole body.
33,18,9,A physical attack in which the user charges and slams into the target with its whole body.
34,3,9,An attack that may cause paralysis.
34,4,9,An attack that may cause paralysis.
34,5,9,A full-body slam that may cause paralysis.
34,6,9,A full-body slam that may cause paralysis.
34,7,9,The user drops its full body on the foe. It may leave the foe paralyzed.
34,8,9,The user drops onto the foe with its full body weight. It may leave the foe paralyzed.
34,9,9,The user drops onto the foe with its full body weight. It may leave the foe paralyzed.
34,10,9,The user drops onto the foe with its full body weight. It may leave the foe paralyzed.
34,11,9,The user drops onto the target with its full body weight. It may also leave the target with paralysis.
34,14,9,The user drops onto the target with its full body weight. It may also leave the target with paralysis.
34,15,9,The user drops onto the target with its full body weight. This may also leave the target with paralysis.
34,16,9,The user drops onto the target with its full body weight. This may also leave the target with paralysis.
34,17,9,The user drops onto the target with its full body weight. This may also leave the target with paralysis.
34,18,9,The user drops onto the target with its full body weight. This may also leave the target with paralysis.
35,3,9,Squeezes the foe for 2-5 turns.
35,4,9,Squeezes the foe for 2-5 turns.
35,5,9,"Wraps and squeezes the foe 2 to 5 times with vines, etc."
35,6,9,"Wraps and squeezes the foe 2 to 5 times with vines, etc."
35,7,9,A long body or vines are used to wrap the foe for two to five turns.
35,8,9,A long body or vines are used to wrap and squeeze the foe for two to five turns. 
35,9,9,A long body or vines are used to wrap and squeeze the foe for two to five turns. 
35,10,9,A long body or vines are used to wrap and squeeze the foe for two to five turns. 
35,11,9,A long body or vines are used to wrap and squeeze the target for four to five turns.
35,14,9,A long body or vines are used to wrap and squeeze the target for four to five turns.
35,15,9,A long body or vines are used to wrap and squeeze the target for four to five turns.
35,16,9,A long body or vines are used to wrap and squeeze the target for four to five turns.
35,17,9,"A long body, vines, or the like are used to wrap and  squeeze the target for four to five turns."
35,18,9,"A long body, vines, or the like are used to wrap and  squeeze the target for four to five turns."
36,3,9,A tackle that also hurts the user.
36,4,9,A tackle that also hurts the user.
36,5,9,A reckless charge attack that also hurts the user.
36,6,9,A reckless charge attack that also hurts the user.
36,7,9,"A reckless, full- body charge attack that also hurts the user a little."
36,8,9,"A reckless, full-body charge attack for slamming into the foe. It also damages the user a little."
36,9,9,"A reckless, full-body charge attack for slamming into the foe. It also damages the user a little."
36,10,9,"A reckless, full-body charge attack for slamming into the foe. It also damages the user a little."
36,11,9,"A reckless, full-body charge attack for slamming into the target. It also damages the user a little."
36,14,9,"A reckless, full-body charge attack for slamming into the target. It also damages the user a little."
36,15,9,"A reckless, full-body charge attack for slamming into the target. This also damages the user a little."
36,16,9,"A reckless, full-body charge attack for slamming into the target. This also damages the user a little."
36,17,9,"A reckless, full-body charge attack for slamming into the target. This also damages the user a little."
36,18,9,"A reckless, full-body charge attack for slamming into the target. This also damages the user a little."
37,3,9,Works 2-3 turns and confuses user.
37,4,9,Works 2-3 turns and confuses user.
37,5,9,A rampage of 2 to 3 turns that confuses the user.
37,6,9,A rampage of 2 to 3 turns that confuses the user.
37,7,9,"The user rampages about for two to three turns, then becomes confused."
37,8,9,"The user rampages and attacks for two to three turns. It then becomes confused, however."
37,9,9,"The user rampages and attacks for two to three turns. It then becomes confused, however."
37,10,9,"The user rampages and attacks for two to three turns. It then becomes confused, however."
37,11,9,"The user rampages and attacks for two to three turns. It then becomes confused, however."
37,14,9,"The user rampages and attacks for two to three turns. It then becomes confused, however."
37,15,9,The user rampages and attacks for two to three turns. The user then becomes confused.
37,16,9,The user rampages and attacks for two to three turns. The user then becomes confused.
37,17,9,The user rampages and attacks for two to three turns. The user then becomes confused.
37,18,9,The user rampages and attacks for two to three turns. The user then becomes confused.
38,3,9,A tackle that also hurts the user.
38,4,9,A tackle that also hurts the user.
38,5,9,A life-risking tackle that also hurts the user.
38,6,9,A life-risking tackle that also hurts the user.
38,7,9,"A reckless, life- risking tackle that also hurts the user a little."
38,8,9,"A reckless, life- risking tackle. It also damages the user by a fairly large amount, however."
38,9,9,"A reckless, life- risking tackle. It also damages the user by a fairly large amount, however."
38,10,9,"A reckless, life- risking tackle. It also damages the user by a fairly large amount, however."
38,11,9,"A reckless, life-risking tackle. It also damages the user by a fairly large amount, however."
38,14,9,"A reckless, life-risking tackle. It also damages the user by a fairly large amount, however."
38,15,9,"A reckless, life-risking tackle. This also damages the user quite a lot."
38,16,9,"A reckless, life-risking tackle. This also damages the user quite a lot."
38,17,9,"A reckless, life-risking tackle. This also damages the user quite a lot."
38,18,9,"A reckless, life-risking tackle. This also damages the user quite a lot."
39,3,9,Lowers the foe's DEFENSE.
39,4,9,Lowers the foe's DEFENSE.
39,5,9,Wags the tail to lower the foe’s DEFENSE.
39,6,9,Wags the tail to lower the foe’s DEFENSE.
39,7,9,"The user wags its tail cutely, making the foe lower its DEFENSE stat."
39,8,9,"The user wags its tail cutely, making the foe less wary. The target’s Defense stat is lowered."
39,9,9,"The user wags its tail cutely, making the foe less wary. The target’s Defense stat is lowered."
39,10,9,"The user wags its tail cutely, making the foe less wary. The target’s Defense stat is lowered."
39,11,9,"The user wags its tail cutely, making opposing Pokémon less wary and lowering their Defense stat."
39,14,9,"The user wags its tail cutely, making opposing Pokémon less wary and lowering their Defense stat."
39,15,9,"The user wags its tail cutely, making opposing Pokémon less wary and lowering their Defense stat."
39,16,9,"The user wags its tail cutely, making opposing Pokémon less wary and lowering their Defense stat."
39,17,9,"The user wags its tail cutely, making opposing Pokémon less wary and lowering their Defense stat."
39,18,9,"The user wags its tail cutely, making opposing Pokémon less wary and lowering their Defense stat."
40,3,9,An attack that may poison the target.
40,4,9,An attack that may poison the target.
40,5,9,"A toxic attack with barbs, etc., that may poison."
40,6,9,"A toxic attack with barbs, etc., that may poison."
40,7,9,"The foe is stabbed with a toxic barb, etc. It may poison the foe."
40,8,9,The foe is stabbed with a poisonous barb of some sort. It may also poison the target.
40,9,9,The foe is stabbed with a poisonous barb of some sort. It may also poison the target.
40,10,9,The foe is stabbed with a poisonous barb of some sort. It may also poison the target.
40,11,9,The user stabs the target with a poisonous stinger. This may also poison the target.
40,14,9,The user stabs the target with a poisonous stinger. This may also poison the target.
40,15,9,The user stabs the target with a poisonous stinger. This may also poison the target.
40,16,9,The user stabs the target with a poisonous stinger. This may also poison the target.
40,17,9,The user stabs the target with a poisonous stinger. This may also poison the target.
40,18,9,The user stabs the target with a poisonous stinger. This may also poison the target.
41,3,9,Jabs the foe twice using stingers.
41,4,9,Jabs the foe twice using stingers.
41,5,9,Stingers on the forelegs jab the foe twice.
41,6,9,Stingers on the forelegs jab the foe twice.
41,7,9,The foe is stabbed twice with foreleg stingers. It may poison the foe.
41,8,9,The foe is stabbed twice by a pair of stingers. It may also poison the target.
41,9,9,The foe is stabbed twice by a pair of stingers. It may also poison the target.
41,10,9,The foe is stabbed twice by a pair of stingers. It may also poison the target.
41,11,9,The user damages the target twice in succession by jabbing it with two spikes. It may also poison the target.
41,14,9,The user damages the target twice in succession by jabbing it with two spikes. It may also poison the target.
41,15,9,The user damages the target twice in succession by jabbing it with two spikes. This may also poison the target.
